,date,temperature_2m
1787,2024-06-26 17:00:00+00:00,32.7
1788,2024-06-26 18:00:00+00:00,33.55
1789,2024-06-26 19:00:00+00:00,34.05
1790,2024-06-26 20:00:00+00:00,34.35
1791,2024-06-26 21:00:00+00:00,34.6
1792,2024-06-26 22:00:00+00:00,34.85
1793,2024-06-26 23:00:00+00:00,34.35
1794,2024-06-27 00:00:00+00:00,33.95
1795,2024-06-27 01:00:00+00:00,31.8
1796,2024-06-27 02:00:00+00:00,29.5
1797,2024-06-27 03:00:00+00:00,28.6
1798,2024-06-27 04:00:00+00:00,28.05
1799,2024-06-27 05:00:00+00:00,27.5
1800,2024-06-27 06:00:00+00:00,27.05
1801,2024-06-27 07:00:00+00:00,26.9
1802,2024-06-27 08:00:00+00:00,26.7
1803,2024-06-27 09:00:00+00:00,26.65
1804,2024-06-27 10:00:00+00:00,26.35
1805,2024-06-27 11:00:00+00:00,26.1
1806,2024-06-27 12:00:00+00:00,26.2
1807,2024-06-27 13:00:00+00:00,27.25
1808,2024-06-27 14:00:00+00:00,28.85
1809,2024-06-27 15:00:00+00:00,30.55
1810,2024-06-27 16:00:00+00:00,32.45
1811,2024-06-27 17:00:00+00:00,33.65
1812,2024-06-27 18:00:00+00:00,34.6
1813,2024-06-27 19:00:00+00:00,35.45
1814,2024-06-27 20:00:00+00:00,35.65
1815,2024-06-27 21:00:00+00:00,35.7
1816,2024-06-27 22:00:00+00:00,36.4
1817,2024-06-27 23:00:00+00:00,29.8
1818,2024-06-28 00:00:00+00:00,29.35
1819,2024-06-28 01:00:00+00:00,30.6
1820,2024-06-28 02:00:00+00:00,29.15
1821,2024-06-28 03:00:00+00:00,28.75
1822,2024-06-28 04:00:00+00:00,28.1
1823,2024-06-28 05:00:00+00:00,27.5
1824,2024-06-28 06:00:00+00:00,27.1
1825,2024-06-28 07:00:00+00:00,26.9
1826,2024-06-28 08:00:00+00:00,26.85
1827,2024-06-28 09:00:00+00:00,26.6
1828,2024-06-28 10:00:00+00:00,26.3
1829,2024-06-28 11:00:00+00:00,25.9
1830,2024-06-28 12:00:00+00:00,25.95
1831,2024-06-28 13:00:00+00:00,27.8
1832,2024-06-28 14:00:00+00:00,29.3
1833,2024-06-28 15:00:00+00:00,31.1
1834,2024-06-28 16:00:00+00:00,32.65
1835,2024-06-28 17:00:00+00:00,33.7
1836,2024-06-28 18:00:00+00:00,34.7
1837,2024-06-28 19:00:00+00:00,35.55
1838,2024-06-28 20:00:00+00:00,35.8
1839,2024-06-28 21:00:00+00:00,35.95
1840,2024-06-28 22:00:00+00:00,35.6
1841,2024-06-28 23:00:00+00:00,35.05
1842,2024-06-29 00:00:00+00:00,31.8
1843,2024-06-29 01:00:00+00:00,31.2
1844,2024-06-29 02:00:00+00:00,30.05
1845,2024-06-29 03:00:00+00:00,29.4
1846,2024-06-29 04:00:00+00:00,28.95
1847,2024-06-29 05:00:00+00:00,28.85
1848,2024-06-29 06:00:00+00:00,28.4
1849,2024-06-29 07:00:00+00:00,27.8
1850,2024-06-29 08:00:00+00:00,27.25
1851,2024-06-29 09:00:00+00:00,26.95
1852,2024-06-29 10:00:00+00:00,26.8
1853,2024-06-29 11:00:00+00:00,26.6
1854,2024-06-29 12:00:00+00:00,26.75
1855,2024-06-29 13:00:00+00:00,28.55
1856,2024-06-29 14:00:00+00:00,30.0
1857,2024-06-29 15:00:00+00:00,31.4
1858,2024-06-29 16:00:00+00:00,32.95
1859,2024-06-29 17:00:00+00:00,34.35
1860,2024-06-29 18:00:00+00:00,35.25
1861,2024-06-29 19:00:00+00:00,36.0
1862,2024-06-29 20:00:00+00:00,36.35
1863,2024-06-29 21:00:00+00:00,36.25
1864,2024-06-29 22:00:00+00:00,35.65
1865,2024-06-29 23:00:00+00:00,33.4
1866,2024-06-30 00:00:00+00:00,33.45
1867,2024-06-30 01:00:00+00:00,32.85
1868,2024-06-30 02:00:00+00:00,31.75
1869,2024-06-30 03:00:00+00:00,31.0
1870,2024-06-30 04:00:00+00:00,30.15
1871,2024-06-30 05:00:00+00:00,29.0
1872,2024-06-30 06:00:00+00:00,28.0
1873,2024-06-30 07:00:00+00:00,27.1
1874,2024-06-30 08:00:00+00:00,26.6
1875,2024-06-30 09:00:00+00:00,26.05
1876,2024-06-30 10:00:00+00:00,25.5
1877,2024-06-30 11:00:00+00:00,25.2
1878,2024-06-30 12:00:00+00:00,25.7
1879,2024-06-30 13:00:00+00:00,27.0
1880,2024-06-30 14:00:00+00:00,28.95
1881,2024-06-30 15:00:00+00:00,30.2
1882,2024-06-30 16:00:00+00:00,31.45
1883,2024-06-30 17:00:00+00:00,32.7
1884,2024-06-30 18:00:00+00:00,33.85
1885,2024-06-30 19:00:00+00:00,34.8
1886,2024-06-30 20:00:00+00:00,35.35
1887,2024-06-30 21:00:00+00:00,35.65
1888,2024-06-30 22:00:00+00:00,35.8
1889,2024-06-30 23:00:00+00:00,35.5
1890,2024-07-01 00:00:00+00:00,34.85
1891,2024-07-01 01:00:00+00:00,33.7
1892,2024-07-01 02:00:00+00:00,32.15
1893,2024-07-01 03:00:00+00:00,31.1
1894,2024-07-01 04:00:00+00:00,30.3
1895,2024-07-01 05:00:00+00:00,29.6
1896,2024-07-01 06:00:00+00:00,29.0
1897,2024-07-01 07:00:00+00:00,28.55
1898,2024-07-01 08:00:00+00:00,28.05
1899,2024-07-01 09:00:00+00:00,27.5
1900,2024-07-01 10:00:00+00:00,26.95
1901,2024-07-01 11:00:00+00:00,26.5
1902,2024-07-01 12:00:00+00:00,26.55
1903,2024-07-01 13:00:00+00:00,27.65
1904,2024-07-01 14:00:00+00:00,29.25
1905,2024-07-01 15:00:00+00:00,31.0
1906,2024-07-01 16:00:00+00:00,32.6
1907,2024-07-01 17:00:00+00:00,33.75
1908,2024-07-01 18:00:00+00:00,34.8
1909,2024-07-01 19:00:00+00:00,35.6
1910,2024-07-01 20:00:00+00:00,36.05
1911,2024-07-01 21:00:00+00:00,36.6
1912,2024-07-01 22:00:00+00:00,36.6
1913,2024-07-01 23:00:00+00:00,36.5
1914,2024-07-02 00:00:00+00:00,36.05
1915,2024-07-02 01:00:00+00:00,33.55
1916,2024-07-02 02:00:00+00:00,31.75
1917,2024-07-02 03:00:00+00:00,30.85
1918,2024-07-02 04:00:00+00:00,29.25
1919,2024-07-02 05:00:00+00:00,28.8
1920,2024-07-02 06:00:00+00:00,28.45
1921,2024-07-02 07:00:00+00:00,28.15
1922,2024-07-02 08:00:00+00:00,27.85
1923,2024-07-02 09:00:00+00:00,27.55
1924,2024-07-02 10:00:00+00:00,27.1
1925,2024-07-02 11:00:00+00:00,26.7
1926,2024-07-02 12:00:00+00:00,26.65
1927,2024-07-02 13:00:00+00:00,27.75
1928,2024-07-02 14:00:00+00:00,29.2
1929,2024-07-02 15:00:00+00:00,30.95
1930,2024-07-02 16:00:00+00:00,33.0
1931,2024-07-02 17:00:00+00:00,34.45
1932,2024-07-02 18:00:00+00:00,35.4
1933,2024-07-02 19:00:00+00:00,36.1
1934,2024-07-02 20:00:00+00:00,36.5
1935,2024-07-02 21:00:00+00:00,36.75
1936,2024-07-02 22:00:00+00:00,36.6
1937,2024-07-02 23:00:00+00:00,36.2
1938,2024-07-03 00:00:00+00:00,35.45
1939,2024-07-03 01:00:00+00:00,33.75
1940,2024-07-03 02:00:00+00:00,32.7
1941,2024-07-03 03:00:00+00:00,31.85
1942,2024-07-03 04:00:00+00:00,31.2
1943,2024-07-03 05:00:00+00:00,30.6
1944,2024-07-03 06:00:00+00:00,29.55
1945,2024-07-03 07:00:00+00:00,28.55
1946,2024-07-03 08:00:00+00:00,27.75
1947,2024-07-03 09:00:00+00:00,26.95
1948,2024-07-03 10:00:00+00:00,26.35
1949,2024-07-03 11:00:00+00:00,25.9
1950,2024-07-03 12:00:00+00:00,25.9
1951,2024-07-03 13:00:00+00:00,27.15
1952,2024-07-03 14:00:00+00:00,28.65
1953,2024-07-03 15:00:00+00:00,30.3
1954,2024-07-03 16:00:00+00:00,31.9
1955,2024-07-03 17:00:00+00:00,33.35
1956,2024-07-03 18:00:00+00:00,34.5
1957,2024-07-03 19:00:00+00:00,35.95
1958,2024-07-03 20:00:00+00:00,35.55
1959,2024-07-03 21:00:00+00:00,36.05
1960,2024-07-03 22:00:00+00:00,35.65
1961,2024-07-03 23:00:00+00:00,35.2
1962,2024-07-04 00:00:00+00:00,34.5
1963,2024-07-04 01:00:00+00:00,32.8
1964,2024-07-04 02:00:00+00:00,31.45
1965,2024-07-04 03:00:00+00:00,31.2
1966,2024-07-04 04:00:00+00:00,30.55
1967,2024-07-04 05:00:00+00:00,29.4
1968,2024-07-04 06:00:00+00:00,28.8
1969,2024-07-04 07:00:00+00:00,28.1
1970,2024-07-04 08:00:00+00:00,27.65
1971,2024-07-04 09:00:00+00:00,27.4
1972,2024-07-04 10:00:00+00:00,27.2
1973,2024-07-04 11:00:00+00:00,26.95
1974,2024-07-04 12:00:00+00:00,26.95
1975,2024-07-04 13:00:00+00:00,27.95
1976,2024-07-04 14:00:00+00:00,29.35
1977,2024-07-04 15:00:00+00:00,30.85
1978,2024-07-04 16:00:00+00:00,32.2
1979,2024-07-04 17:00:00+00:00,33.4
1980,2024-07-04 18:00:00+00:00,34.55
1981,2024-07-04 19:00:00+00:00,35.3
1982,2024-07-04 20:00:00+00:00,36.0
1983,2024-07-04 21:00:00+00:00,36.45
1984,2024-07-04 22:00:00+00:00,36.65
1985,2024-07-04 23:00:00+00:00,36.3
1986,2024-07-05 00:00:00+00:00,35.7
1987,2024-07-05 01:00:00+00:00,33.8
1988,2024-07-05 02:00:00+00:00,32.55
1989,2024-07-05 03:00:00+00:00,31.9
1990,2024-07-05 04:00:00+00:00,31.2
1991,2024-07-05 05:00:00+00:00,30.05
1992,2024-07-05 06:00:00+00:00,29.15
1993,2024-07-05 07:00:00+00:00,28.55
1994,2024-07-05 08:00:00+00:00,27.75
1995,2024-07-05 09:00:00+00:00,27.0
1996,2024-07-05 10:00:00+00:00,26.4
1997,2024-07-05 11:00:00+00:00,25.9
1998,2024-07-05 12:00:00+00:00,25.7
1999,2024-07-05 13:00:00+00:00,26.9
2000,2024-07-05 14:00:00+00:00,28.55
2001,2024-07-05 15:00:00+00:00,29.8
2002,2024-07-05 16:00:00+00:00,31.0
2003,2024-07-05 17:00:00+00:00,32.35
2004,2024-07-05 18:00:00+00:00,33.5
2005,2024-07-05 19:00:00+00:00,34.35
2006,2024-07-05 20:00:00+00:00,35.0
2007,2024-07-05 21:00:00+00:00,35.45
2008,2024-07-05 22:00:00+00:00,35.65
2009,2024-07-05 23:00:00+00:00,35.85
2010,2024-07-06 00:00:00+00:00,29.1
2011,2024-07-06 01:00:00+00:00,32.6
2012,2024-07-06 02:00:00+00:00,28.8
2013,2024-07-06 03:00:00+00:00,28.8
2014,2024-07-06 04:00:00+00:00,28.5
2015,2024-07-06 05:00:00+00:00,28.0
2016,2024-07-06 06:00:00+00:00,27.5
2017,2024-07-06 07:00:00+00:00,27.0
2018,2024-07-06 08:00:00+00:00,26.6
2019,2024-07-06 09:00:00+00:00,26.2
2020,2024-07-06 10:00:00+00:00,25.75
2021,2024-07-06 11:00:00+00:00,25.45
2022,2024-07-06 12:00:00+00:00,25.35
2023,2024-07-06 13:00:00+00:00,26.65
2024,2024-07-06 14:00:00+00:00,28.2
2025,2024-07-06 15:00:00+00:00,29.95
2026,2024-07-06 16:00:00+00:00,31.5
2027,2024-07-06 17:00:00+00:00,32.35
2028,2024-07-06 18:00:00+00:00,32.8
2029,2024-07-06 19:00:00+00:00,32.95
2030,2024-07-06 20:00:00+00:00,33.4
2031,2024-07-06 21:00:00+00:00,34.0
2032,2024-07-06 22:00:00+00:00,33.25
2033,2024-07-06 23:00:00+00:00,30.0
2034,2024-07-07 00:00:00+00:00,29.8
2035,2024-07-07 01:00:00+00:00,29.5
2036,2024-07-07 02:00:00+00:00,28.55
2037,2024-07-07 03:00:00+00:00,27.7
2038,2024-07-07 04:00:00+00:00,27.1
2039,2024-07-07 05:00:00+00:00,26.7
2040,2024-07-07 06:00:00+00:00,26.55
2041,2024-07-07 07:00:00+00:00,26.0
2042,2024-07-07 08:00:00+00:00,25.65
2043,2024-07-07 09:00:00+00:00,25.45
2044,2024-07-07 10:00:00+00:00,25.25
2045,2024-07-07 11:00:00+00:00,24.9
2046,2024-07-07 12:00:00+00:00,25.3
2047,2024-07-07 13:00:00+00:00,26.4
2048,2024-07-07 14:00:00+00:00,28.0
2049,2024-07-07 15:00:00+00:00,29.55
2050,2024-07-07 16:00:00+00:00,31.3
2051,2024-07-07 17:00:00+00:00,32.35
2052,2024-07-07 18:00:00+00:00,33.0
2053,2024-07-07 19:00:00+00:00,33.9
2054,2024-07-07 20:00:00+00:00,34.9
2055,2024-07-07 21:00:00+00:00,31.05
2056,2024-07-07 22:00:00+00:00,30.0
2057,2024-07-07 23:00:00+00:00,30.05
2058,2024-07-08 00:00:00+00:00,29.6
2059,2024-07-08 01:00:00+00:00,27.0
2060,2024-07-08 02:00:00+00:00,26.4
2061,2024-07-08 03:00:00+00:00,25.8
2062,2024-07-08 04:00:00+00:00,25.7
2063,2024-07-08 05:00:00+00:00,26.0
2064,2024-07-08 06:00:00+00:00,25.75
2065,2024-07-08 07:00:00+00:00,25.4
2066,2024-07-08 08:00:00+00:00,24.95
2067,2024-07-08 09:00:00+00:00,24.9
2068,2024-07-08 10:00:00+00:00,25.0
2069,2024-07-08 11:00:00+00:00,24.9
2070,2024-07-08 12:00:00+00:00,25.05
2071,2024-07-08 13:00:00+00:00,23.7
2072,2024-07-08 14:00:00+00:00,23.9
2073,2024-07-08 15:00:00+00:00,23.95
2074,2024-07-08 16:00:00+00:00,24.1
2075,2024-07-08 17:00:00+00:00,24.2
2076,2024-07-08 18:00:00+00:00,24.45
2077,2024-07-08 19:00:00+00:00,24.5
2078,2024-07-08 20:00:00+00:00,24.8
2079,2024-07-08 21:00:00+00:00,25.95
2080,2024-07-08 22:00:00+00:00,26.5
2081,2024-07-08 23:00:00+00:00,26.65
2082,2024-07-09 00:00:00+00:00,26.35
2083,2024-07-09 01:00:00+00:00,25.55
2084,2024-07-09 02:00:00+00:00,24.5
2085,2024-07-09 03:00:00+00:00,23.25
2086,2024-07-09 04:00:00+00:00,23.4
2087,2024-07-09 05:00:00+00:00,24.1
2088,2024-07-09 06:00:00+00:00,22.9
2089,2024-07-09 07:00:00+00:00,22.35
2090,2024-07-09 08:00:00+00:00,22.0
2091,2024-07-09 09:00:00+00:00,21.65
2092,2024-07-09 10:00:00+00:00,21.7
2093,2024-07-09 11:00:00+00:00,21.65
2094,2024-07-09 12:00:00+00:00,21.8
2095,2024-07-09 13:00:00+00:00,24.1
2096,2024-07-09 14:00:00+00:00,25.7
2097,2024-07-09 15:00:00+00:00,27.7
2098,2024-07-09 16:00:00+00:00,29.4
2099,2024-07-09 17:00:00+00:00,30.55
2100,2024-07-09 18:00:00+00:00,31.15
2101,2024-07-09 19:00:00+00:00,31.65
2102,2024-07-09 20:00:00+00:00,32.0
2103,2024-07-09 21:00:00+00:00,32.0
2104,2024-07-09 22:00:00+00:00,31.65
2105,2024-07-09 23:00:00+00:00,31.3
2106,2024-07-10 00:00:00+00:00,30.6
2107,2024-07-10 01:00:00+00:00,28.85
2108,2024-07-10 02:00:00+00:00,27.15
2109,2024-07-10 03:00:00+00:00,26.65
2110,2024-07-10 04:00:00+00:00,26.0
2111,2024-07-10 05:00:00+00:00,25.1
2112,2024-07-10 06:00:00+00:00,24.15
2113,2024-07-10 07:00:00+00:00,23.45
2114,2024-07-10 08:00:00+00:00,23.3
2115,2024-07-10 09:00:00+00:00,22.5
2116,2024-07-10 10:00:00+00:00,22.1
2117,2024-07-10 11:00:00+00:00,22.35
2118,2024-07-10 12:00:00+00:00,22.65
2119,2024-07-10 13:00:00+00:00,25.3
2120,2024-07-10 14:00:00+00:00,27.0
2121,2024-07-10 15:00:00+00:00,28.75
2122,2024-07-10 16:00:00+00:00,30.1
2123,2024-07-10 17:00:00+00:00,31.2
2124,2024-07-10 18:00:00+00:00,31.85
2125,2024-07-10 19:00:00+00:00,32.25
2126,2024-07-10 20:00:00+00:00,32.5
2127,2024-07-10 21:00:00+00:00,32.65
2128,2024-07-10 22:00:00+00:00,32.35
2129,2024-07-10 23:00:00+00:00,31.8
2130,2024-07-11 00:00:00+00:00,30.95
2131,2024-07-11 01:00:00+00:00,28.7
2132,2024-07-11 02:00:00+00:00,27.05
2133,2024-07-11 03:00:00+00:00,26.15
2134,2024-07-11 04:00:00+00:00,25.45
2135,2024-07-11 05:00:00+00:00,25.05
2136,2024-07-11 06:00:00+00:00,24.05
2137,2024-07-11 07:00:00+00:00,23.9
2138,2024-07-11 08:00:00+00:00,23.9
2139,2024-07-11 09:00:00+00:00,23.15
2140,2024-07-11 10:00:00+00:00,22.75
2141,2024-07-11 11:00:00+00:00,22.75
2142,2024-07-11 12:00:00+00:00,23.25
2143,2024-07-11 13:00:00+00:00,25.1
2144,2024-07-11 14:00:00+00:00,27.25
2145,2024-07-11 15:00:00+00:00,29.3
2146,2024-07-11 16:00:00+00:00,30.55
2147,2024-07-11 17:00:00+00:00,31.3
2148,2024-07-11 18:00:00+00:00,31.65
2149,2024-07-11 19:00:00+00:00,31.85
2150,2024-07-11 20:00:00+00:00,32.1
2151,2024-07-11 21:00:00+00:00,32.4
2152,2024-07-11 22:00:00+00:00,31.2
2153,2024-07-11 23:00:00+00:00,30.3
2154,2024-07-12 00:00:00+00:00,30.1
2155,2024-07-12 01:00:00+00:00,28.35
2156,2024-07-12 02:00:00+00:00,27.1
2157,2024-07-12 03:00:00+00:00,26.2
2158,2024-07-12 04:00:00+00:00,25.3
2159,2024-07-12 05:00:00+00:00,24.55
2160,2024-07-12 06:00:00+00:00,23.9
2161,2024-07-12 07:00:00+00:00,23.9
2162,2024-07-12 08:00:00+00:00,23.7
2163,2024-07-12 09:00:00+00:00,23.45
2164,2024-07-12 10:00:00+00:00,23.45
2165,2024-07-12 11:00:00+00:00,23.4
2166,2024-07-12 12:00:00+00:00,23.6
2167,2024-07-12 13:00:00+00:00,25.55
2168,2024-07-12 14:00:00+00:00,25.1
2169,2024-07-12 15:00:00+00:00,25.55
2170,2024-07-12 16:00:00+00:00,27.1
2171,2024-07-12 17:00:00+00:00,27.9
2172,2024-07-12 18:00:00+00:00,28.6
2173,2024-07-12 19:00:00+00:00,29.65
2174,2024-07-12 20:00:00+00:00,30.15
2175,2024-07-12 21:00:00+00:00,30.45
2176,2024-07-12 22:00:00+00:00,30.35
2177,2024-07-12 23:00:00+00:00,30.35
2178,2024-07-13 00:00:00+00:00,27.5
2179,2024-07-13 01:00:00+00:00,26.45
2180,2024-07-13 02:00:00+00:00,25.7
2181,2024-07-13 03:00:00+00:00,25.45
2182,2024-07-13 04:00:00+00:00,24.9
2183,2024-07-13 05:00:00+00:00,24.6
2184,2024-07-13 06:00:00+00:00,24.35
2185,2024-07-13 07:00:00+00:00,23.65
2186,2024-07-13 08:00:00+00:00,23.15
2187,2024-07-13 09:00:00+00:00,22.9
2188,2024-07-13 10:00:00+00:00,22.8
2189,2024-07-13 11:00:00+00:00,22.8
2190,2024-07-13 12:00:00+00:00,22.95
2191,2024-07-13 13:00:00+00:00,24.85
2192,2024-07-13 14:00:00+00:00,25.5
2193,2024-07-13 15:00:00+00:00,25.55
2194,2024-07-13 16:00:00+00:00,26.15
2195,2024-07-13 17:00:00+00:00,27.9
2196,2024-07-13 18:00:00+00:00,29.05
2197,2024-07-13 19:00:00+00:00,30.15
2198,2024-07-13 20:00:00+00:00,31.05
2199,2024-07-13 21:00:00+00:00,31.1
2200,2024-07-13 22:00:00+00:00,31.2
2201,2024-07-13 23:00:00+00:00,27.5
2202,2024-07-14 00:00:00+00:00,26.25
2203,2024-07-14 01:00:00+00:00,26.8
2204,2024-07-14 02:00:00+00:00,26.3
2205,2024-07-14 03:00:00+00:00,25.85
2206,2024-07-14 04:00:00+00:00,25.55
2207,2024-07-14 05:00:00+00:00,25.05
2208,2024-07-14 06:00:00+00:00,24.6
2209,2024-07-14 07:00:00+00:00,24.35
2210,2024-07-14 08:00:00+00:00,24.1
2211,2024-07-14 09:00:00+00:00,24.2
2212,2024-07-14 10:00:00+00:00,24.25
2213,2024-07-14 11:00:00+00:00,24.05
2214,2024-07-14 12:00:00+00:00,24.1
2215,2024-07-14 13:00:00+00:00,25.35
2216,2024-07-14 14:00:00+00:00,26.85
2217,2024-07-14 15:00:00+00:00,28.05
2218,2024-07-14 16:00:00+00:00,29.45
2219,2024-07-14 17:00:00+00:00,30.75
2220,2024-07-14 18:00:00+00:00,31.35
2221,2024-07-14 19:00:00+00:00,32.2
2222,2024-07-14 20:00:00+00:00,32.55
2223,2024-07-14 21:00:00+00:00,32.1
2224,2024-07-14 22:00:00+00:00,31.95
2225,2024-07-14 23:00:00+00:00,25.65
2226,2024-07-15 00:00:00+00:00,25.8
2227,2024-07-15 01:00:00+00:00,26.8
2228,2024-07-15 02:00:00+00:00,26.0
2229,2024-07-15 03:00:00+00:00,25.3
2230,2024-07-15 04:00:00+00:00,25.05
2231,2024-07-15 05:00:00+00:00,24.85
2232,2024-07-15 06:00:00+00:00,24.55
2233,2024-07-15 07:00:00+00:00,24.25
2234,2024-07-15 08:00:00+00:00,24.05
2235,2024-07-15 09:00:00+00:00,23.95
2236,2024-07-15 10:00:00+00:00,23.95
2237,2024-07-15 11:00:00+00:00,24.0
2238,2024-07-15 12:00:00+00:00,24.15
2239,2024-07-15 13:00:00+00:00,26.4
2240,2024-07-15 14:00:00+00:00,28.0
2241,2024-07-15 15:00:00+00:00,29.35
2242,2024-07-15 16:00:00+00:00,30.65
2243,2024-07-15 17:00:00+00:00,31.85
2244,2024-07-15 18:00:00+00:00,32.8
2245,2024-07-15 19:00:00+00:00,33.5
2246,2024-07-15 20:00:00+00:00,34.0
2247,2024-07-15 21:00:00+00:00,34.15
2248,2024-07-15 22:00:00+00:00,33.95
2249,2024-07-15 23:00:00+00:00,33.35
2250,2024-07-16 00:00:00+00:00,32.3
2251,2024-07-16 01:00:00+00:00,30.8
2252,2024-07-16 02:00:00+00:00,29.3
2253,2024-07-16 03:00:00+00:00,28.15
2254,2024-07-16 04:00:00+00:00,27.25
2255,2024-07-16 05:00:00+00:00,26.65
2256,2024-07-16 06:00:00+00:00,26.25
2257,2024-07-16 07:00:00+00:00,25.95
2258,2024-07-16 08:00:00+00:00,25.7
2259,2024-07-16 09:00:00+00:00,25.4
2260,2024-07-16 10:00:00+00:00,24.9
2261,2024-07-16 11:00:00+00:00,24.45
2262,2024-07-16 12:00:00+00:00,24.25
2263,2024-07-16 13:00:00+00:00,26.05
2264,2024-07-16 14:00:00+00:00,27.85
2265,2024-07-16 15:00:00+00:00,29.45
2266,2024-07-16 16:00:00+00:00,30.95
2267,2024-07-16 17:00:00+00:00,32.3
2268,2024-07-16 18:00:00+00:00,33.45
2269,2024-07-16 19:00:00+00:00,34.35
2270,2024-07-16 20:00:00+00:00,34.85
2271,2024-07-16 21:00:00+00:00,35.0
2272,2024-07-16 22:00:00+00:00,34.8
2273,2024-07-16 23:00:00+00:00,33.55
2274,2024-07-17 00:00:00+00:00,30.35
2275,2024-07-17 01:00:00+00:00,31.55
2276,2024-07-17 02:00:00+00:00,30.15
2277,2024-07-17 03:00:00+00:00,29.25
2278,2024-07-17 04:00:00+00:00,28.75
2279,2024-07-17 05:00:00+00:00,27.9
2280,2024-07-17 06:00:00+00:00,27.25
2281,2024-07-17 07:00:00+00:00,26.65
2282,2024-07-17 08:00:00+00:00,25.95
2283,2024-07-17 09:00:00+00:00,25.55
2284,2024-07-17 10:00:00+00:00,25.2
2285,2024-07-17 11:00:00+00:00,24.8
2286,2024-07-17 12:00:00+00:00,24.7
2287,2024-07-17 13:00:00+00:00,26.9
2288,2024-07-17 14:00:00+00:00,28.65
2289,2024-07-17 15:00:00+00:00,30.4
2290,2024-07-17 16:00:00+00:00,32.0
2291,2024-07-17 17:00:00+00:00,33.15
2292,2024-07-17 18:00:00+00:00,34.05
2293,2024-07-17 19:00:00+00:00,34.45
2294,2024-07-17 20:00:00+00:00,35.0
2295,2024-07-17 21:00:00+00:00,35.1
2296,2024-07-17 22:00:00+00:00,34.9
2297,2024-07-17 23:00:00+00:00,33.7
2298,2024-07-18 00:00:00+00:00,33.05
2299,2024-07-18 01:00:00+00:00,31.5
2300,2024-07-18 02:00:00+00:00,29.4
2301,2024-07-18 03:00:00+00:00,29.3
2302,2024-07-18 04:00:00+00:00,28.25
2303,2024-07-18 05:00:00+00:00,28.1
2304,2024-07-18 06:00:00+00:00,27.9
2305,2024-07-18 07:00:00+00:00,27.75
2306,2024-07-18 08:00:00+00:00,27.4
2307,2024-07-18 09:00:00+00:00,27.1
2308,2024-07-18 10:00:00+00:00,26.85
2309,2024-07-18 11:00:00+00:00,26.4
2310,2024-07-18 12:00:00+00:00,26.05
2311,2024-07-18 13:00:00+00:00,25.15
2312,2024-07-18 14:00:00+00:00,25.0
2313,2024-07-18 15:00:00+00:00,25.8
2314,2024-07-18 16:00:00+00:00,27.65
2315,2024-07-18 17:00:00+00:00,30.15
2316,2024-07-18 18:00:00+00:00,32.5
2317,2024-07-18 19:00:00+00:00,33.9
2318,2024-07-18 20:00:00+00:00,34.45
2319,2024-07-18 21:00:00+00:00,34.5
2320,2024-07-18 22:00:00+00:00,33.85
2321,2024-07-18 23:00:00+00:00,32.95
2322,2024-07-19 00:00:00+00:00,32.25
2323,2024-07-19 01:00:00+00:00,29.5
2324,2024-07-19 02:00:00+00:00,27.7
2325,2024-07-19 03:00:00+00:00,27.1
2326,2024-07-19 04:00:00+00:00,26.4
2327,2024-07-19 05:00:00+00:00,25.95
2328,2024-07-19 06:00:00+00:00,25.2
2329,2024-07-19 07:00:00+00:00,24.5
2330,2024-07-19 08:00:00+00:00,24.15
2331,2024-07-19 09:00:00+00:00,23.6
2332,2024-07-19 10:00:00+00:00,23.7
2333,2024-07-19 11:00:00+00:00,23.35
2334,2024-07-19 12:00:00+00:00,23.6
2335,2024-07-19 13:00:00+00:00,24.6
2336,2024-07-19 14:00:00+00:00,25.95
2337,2024-07-19 15:00:00+00:00,27.55
2338,2024-07-19 16:00:00+00:00,28.65
2339,2024-07-19 17:00:00+00:00,29.75
2340,2024-07-19 18:00:00+00:00,30.7
2341,2024-07-19 19:00:00+00:00,31.45
2342,2024-07-19 20:00:00+00:00,31.8
2343,2024-07-19 21:00:00+00:00,31.75
2344,2024-07-19 22:00:00+00:00,31.6
2345,2024-07-19 23:00:00+00:00,31.3
2346,2024-07-20 00:00:00+00:00,30.85
2347,2024-07-20 01:00:00+00:00,29.15
2348,2024-07-20 02:00:00+00:00,27.55
2349,2024-07-20 03:00:00+00:00,26.65
2350,2024-07-20 04:00:00+00:00,26.2
2351,2024-07-20 05:00:00+00:00,25.6
2352,2024-07-20 06:00:00+00:00,25.0
2353,2024-07-20 07:00:00+00:00,24.4
2354,2024-07-20 08:00:00+00:00,23.9
2355,2024-07-20 09:00:00+00:00,23.2
2356,2024-07-20 10:00:00+00:00,22.35
2357,2024-07-20 11:00:00+00:00,21.7
2358,2024-07-20 12:00:00+00:00,21.85
2359,2024-07-20 13:00:00+00:00,24.05
2360,2024-07-20 14:00:00+00:00,25.8
2361,2024-07-20 15:00:00+00:00,27.4
2362,2024-07-20 16:00:00+00:00,29.0
2363,2024-07-20 17:00:00+00:00,30.6
2364,2024-07-20 18:00:00+00:00,31.5
2365,2024-07-20 19:00:00+00:00,32.1
2366,2024-07-20 20:00:00+00:00,32.45
2367,2024-07-20 21:00:00+00:00,32.65
2368,2024-07-20 22:00:00+00:00,32.65
